,Security Type,Symbol,Issue Period,Issue Size – No. of Shares,Price Band,Price-Band Advertisement,Face Value,Tick Size,Market Lot,Minimum Bid Quantity,Maximum Bid Quantity for Qualified Institutional Investors,/A discount of Rs. 119 per equity share is being offered to Eligible Employees Biding in the Employee Reservation Portion,Maximum Bid Quantity for Non-Institutional Investors,/A discount of  7/- per Equity Share is being offered to Eligible Employees bidding in the Employee Reservation Portion,/A discount of Rs 7 Per equity share is being offered to BLS International Shareholders Reservation Portion.,/A discount of Rs. 15/- per Equity Share is being offered to Eligible Employees bidding in the Employee Reservation Portion,/A discount of Rs.75/- per Equity Share is being offered to Eligible Employees bidding in the Employee Reservation Portion,/A discount of Rs 10 per share is being offered to Eligible Employees bidding in the Employee Reservation Portion,/A discount of Rs 75 per share is being offered to Eligible Employees bidding in the Employee Reservation Portion,/5/- per equity share discount is being offered to Eligible Employees in the Employees Reservation Portion,/30/- per equity share discount is being offered to Eligible Employees in the Employees Reservation Portion,/Rs 61/- per equity share discount is being offered to Eligible Employees in the Employees Reservation Portion,/A discount of Rs. 48/- per Equity Share is being offered to Eligible Employees bidding in Employee Portion,/A discount of Rs 98/- per equity share is being offered to Eligible Employees bidding in the Employee Reservation Portion,/Discount of 9/- each of the Issue Price to Eligible Employees bidding in the employee reservation portion (“employee discount”),/Discount of Rs 70/- per Equity Share is being offered to Eligible Employees bidding in the Employee Reservation Portion,/Discount of Rs 2/- per Equity Share is being offered to Eligible Employees bidding in the Employee Reservation Portion,/A discount of Rs. 25/- per Equity Share is being offered to Eligible Employees bidding in the Employee Reservation Portion,IPO Market Timings,/A Discount of Rs 15/- per Equity Share is being offered to Eligible Employees bidding in the Employee Reservation Portion,/A Discount of Rs 32/- per Equity Share is being offered to Eligible Employees bidding in the Employee Reservation Portion,As informed by company Issue closure date has been extended till 21st June 2023,"Further Public Offer of Shares aggregating up to Rs. 20,000 crore issued on a partly paid basis of which 50% is payable on application by the Investors","/The price band is Rs. 3,112/- to Rs. 3,276/- per FPO Equity Share. Accordingly, the application amount being 50% of the above price range is Rs.1,556/- to Rs.1,638/- per FPO Equity Share. Discount of Rs. 64/- per FPO Equity Share is being offered to Retail Individual Bidders in the Retail Portion",Cut-off time for UPI Mandate Confirmation,/Discount of Rs 48/- per Equity share is being offered to Eligible Employees bidding in the Employee Reservation portion,"Initial Public Offer comprising of Fresh issue of upto Rs. 2,160 million and offer for sale of 14,83,000 Equity shares (Including Anchor Allocation of 31,62,540 Equity Shares)",/Discount of Rs.10 per Equity Share to eligible Employees bidding in the Employee Reservation Portion,"Initial Public Offer comprising of Fresh issue of upto Rs. 5,600 million and offer for sale of upto Rs. 750 million (Including Anchor Allocation of 35,21,255 Equity Shares)","Fresh issue of upto Rs. 3,700 million and offer for sale of upto aggregating up to Rs 3,700 million (Including anchor allocation of 5,12,30,769 Equity shares)","Initial Public Offer comprising of Fresh issue of Rs.5,300 million and offer for Sale Up to 5,584,664 Equity Shares (Including anchor allocation of 43,76,421 Equity shares)","Initial Public Offer comprising of Fresh issue of upto Rs. 8,050 million and offer for sale of upto 16,150,000 Equity Shares (Including Anchor Allocation of 16,167,991 Equity Shares)","Initial Public Offer aggregating up to Rs. 19,600.05 million (Including Anchor Allocation of 1,24,05,094 Equity Shares)",/Price Discount: Rs. 15/- per Equity Share to Eligible Employees bidding in the Employee Reservation Portion,"Fresh issue of upto Rs. 5,000 million and offer for sale of upto 5,07,61,000 Equity Shares","Fresh issue of upto Rs. 6,000 million and offer for sale of upto 13,695,466 Equity Shares","Fresh issue of upto Rs. 4,000 million and offer for sale of upto Rs. 1,000 million aggregating upto 5,000 million","As per SEBI circular no SEBI/HO/CFD/DIL2/CIR/P/2022/45 dated April 05,2022,all Individual Investors applying in the issue where the application amount is upto 5 Lakhs shall use UPI and shall also provide their UPI ID in the bid-cum-application form submitted with a syndicate member, registered stock broker, depository participant and Registrar. All Other Category of Investors shall mandatorily use only Application Supported by Blocked Amount (ASBA) facility for making payments",,At lower price band i.e. Rs. 36/-,/Discount of Rs. 31 per Equity Share to eligible Employees bidding in the Employee Reservation Portion,Post Issue Modification,Video link for BHIM UPI Registration,/Discount of Rs.25 per Equity Share to Eligible Employee Category,/Discount of Rs.59 per Equity Share to Eligible Employee Category,"The Issue Period also includes bidding on Saturday, May 7, 2022 and Sunday, May 8, 2022.","As per SEBI circular no SEBI/HO/CFD/DIL2/CIR/P/2022/45 dated April 05,2022,all Individual  Investors  applying  in  the issue where  the  application  amount  is  upto  5  Lakhs  shall  use  UPI  and  shall also provide their UPI ID  in  the  bid-cum-application form  submitted  with a syndicate member, registered stock broker, depository participant and Registrar. All Other Category of Investors shall mandatorily use only Application Supported by Blocked Amount (ASBA) facility for making payments",/Rs.45 per Equity Share to Retail and Eligible Employee Categories and Rs. 60 per Equity Share to Policy Holder Category,Retail Individual Investors shall have Unified Payments Interface (UPI) as an additional payment mechanism with Application Supported by Block Amount (ASBA) for making payments. All Other Category of Investors shall mandatorily use only Application Supported by Blocked Amount (ASBA) facility for making payments,/A discount of Rs. 78 per equity share is being offered to the eligible employees bidding under the Employee Reservation Portion.,"Post Issue Modification on November 8th, 2021 from 10.00 am to 11.00 am",/Rs.52 per Equity Share to Eligible Employee Category,/A discount of Rs. 40/- per equity share shall be offered to Eligible Employees Bidding in the Employee Reservation Portion,/A discount of Rs. 15/- per equity share shall be offered to Eligible Employees Bidding in the Employee Reservation Portion,/A discount of Rs. 20/- per equity share shall be offered to Eligible Employees Bidding under the Employee Reservation Portion,/A discount of Rs. 15/- per equity share shall be offered to Eligible Employees Bidding under the Employee Reservation Portion,"Retail Individual Investors (individual Investors biding for amount upto Rs.2 Lacs) note that use of UPI Id in Application Form is mandatory while applying for equity IPOs through Designated Intermediaries (Syndicate members, Registered Stock Brokers, Registrar and Transfer agent and Depository Participants). All Other Category of Investors shall mandatorily use only Application Supported by Blocked Amount (ASBA) facility for making payments",/Price Discount for Employees Rs 1/- per equity share,"For QIB Bidders Issue closes on Wednesday, March 04, 2020 and for all other Bidders Issue closes on Thursday, March 05, 2020","Retail Individual Investors (individual Investors bidding for amount upto Rs.2 Lacs) note that use of UPI Id in Application Form is mandatory while applying for equity IPOs through Designated Intermediaries (Syndicate members, Registered Stock Brokers, Registrar and Transfer agent and Depository Participants). All Other Category of Investors shall mandatorily use only Application Supported by Blocked Amount (ASBA) facility for making payments","Retail Individual Investors (individual Investors biding for amount upto Rs.2 Lacs) note that use of UPI Id in Application Form is mandatory while applying for equity IPOs through Designated Intermediaries (Syndicate members, Registered Stock Brokers, Registrar and Transfer agent and Depository Participants). All Other Category of Investors shall mandatorily use only Application Supported by Blocked Amount (ASBA) facility for making payments.",/Price Discount Rs. 10.00/- per Equity Share for Retail Individual Bidders and Eligible Employees of the Company,/Price Discount of Rs 97/- per Equity Share for Eligible Employee of the Company,/Discount of Rs 3/- offered to Retail Individual Investors and Eligible Employees,Retail Individual Investors shall have Unified Payments Interface (UPI) as an additional payment mechanism with Application Supported by Block Amount (ASBA) for making payments. All Other Category of Investors shall mandatorily use only Application Supported by Blocked Amount (ASBA) facility for making payments.,/Price Discount Rs. 53/- per Equity Share for Eligible Employee of the Company,/Price Discount Rs. 0.50/- per Equity Share for Retail Individual Bidders and Eligible Employee of the Company,Retail Individual Investors shall have Unified Payments Interface (UPI) as an additional payment mechanism with Application Supported by Block Amount (ASBA) for making payments.  All Other Category of Investors shall mandatorily use only Application Supported by Blocked Amount (ASBA) facility for making payments.,/Discount of Rs 3/- shall be provided to Retail Investors,PA - ISSUE WITHDRAWAL ,/Price Discount Rs. 5/- per Equity Share for Retail Individual Bidders and Eligible Employee of the Company,/Price Discount Rs. 10/- per Equity Share for Retail Individual Bidders and Eligible Employee of the Company,/Price Discount Rs. 6/- per Equity Share for Retail Individual Bidders and Eligible Employee of the Company,/Price Discount of Rs 3/- per Equity Share for Retail Individual bidders and Eligible Employee of the Company,/A discount of Rs 25/- has been offered per Equity share on the offer price for Retail Individual Bidders and the Eligible Employees,/Price Discount of Rs.10/- is being offered to both Retail Individual bidders and Employee Reservation portion,/Price Discount of Rs.85/- is available for Eligible Employees Bidding in the Employee Reservation Portion,"At Lower Price Band i.e. A fresh issue of 950.00 million and an offer for sale of up to 13,453,932 equity shares",/Price Discount of Rs.12/- is available for Retail Individual Investors and to Eligible Employees Bidding in the Employee Reservation Portion,/Price Discount of Rs.30/- is being offered to both Retail Individual bidders and Employee Reservation portion,/Price Discount of Rs.42/- is available for Employee Category,Post Issue Modification on 14th October and 16th October 2017 between 10.00 am to 1.00 pm,/A price Discount of Rs 45/- is available for Retail Individual Investors and Eligible Employees,/Price Discount of Rs.45/- is available for Employee Category,/A price Discount of Rs 90/- is available for Eligible Employees,/Price Discount of Rs.68/- is available for Employee Category,/Price Discount of Rs.98/- is available for Retail and Employee Category,Offer for Sale of upto 3053675 equity shares of Rs 10 each and Fresh issue of equity shares 340909 of Rs 10 each aggregrating upto Rs 597 crores
90,Equity,SEALMATIC,17 Feb 2023 to 21 Feb 2023,"19,30,200",220.00-225.00,NA,10.00,1.00,600,600,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Equity,ADANIENTPP,27 Jan 2023 to 31 Jan 2023,"4,55,06,791",1556.00-1638.00,NA,1.00,1.00,,,,,,,,,,,,,,,,,,,,,NA,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Equity,EARTH,27 Jan 2023 to 31 Jan 2023,"32,40,000",38.00-40.00,,10.00,1.00,3000,3000,NA,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Equity,SAH,30 Dec 2022 to 04 Jan 2023,"56,10,000",61.00-65.00,NA,10.00,1.00,230,230,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Equity,RADIANTCMS,23 Dec 2022 to 27 Dec 2022,"2,74,29,925",94.00-99.00,NA,1.00,1.00,150,150,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Equity,ELIN,20 Dec 2022 to 22 Dec 2022,"1,42,09,386",234.00-247.00,NA,5.00,1.00,60,60,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Equity,KFINTECH,19 Dec 2022 to 21 Dec 2022,"2,37,75,215",347.00-366.00,NA,10.00,1.00,40,40,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Equity,AHL,12 Dec 2022 to 15 Dec 2022,"1,28,00,000",256.00-270.00,NA,2.00,1.00,55,55,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Equity,DRONACHRYA,13 Dec 2022 to 15 Dec 2022,"45,00,000",52.00-54.00,NA,10.00,1.00,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Equity,LANDMARK,13 Dec 2022 to 15 Dec 2022,"80,41,805",481.00-506.00,NA,5.00,1.00,29,,,,,,,,,,,,,,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Equity,SULA,12 Dec 2022 to 14 Dec 2022,"1,88,30,372",340.00-357.00,NA,2.00,1.00,42,42,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Equity,UNIPARTS,30 Nov 2022 to 02 Dec 2022,"1,01,37,360",548.00-577.00,NA,10.00,1.00,25,25,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Equity,DHARMAJ,28 Nov 2022 to 30 Nov 2022,"80,12,990",216.00-237.00,NA,10.00,1.00,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Equity,RUSTOMJEE,14 Nov 2022 to 16 Nov 2022,"86,47,858",514.00-541.00,NA,10.00,1.00,27,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Equity,INOXGREEN,11 Nov 2022 to 15 Nov 2022,"6,67,21,310",61.00-65.00,NA,10.00,1.00,230,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Equity,KAYNES,10 Nov 2022 to 14 Nov 2022,"1,50,65,880",559.00-587.00,NA,10.00,1.00,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Equity,ARCHEAN,09 Nov 2022 to 11 Nov 2022,"1,99,57,325",386.00-407.00,NA,2.00,1.00,36,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Equity,FIVESTAR,09 Nov 2022 to 11 Nov 2022,"3,04,88,966",450.00-474.00,NA,1.00,1.00,31,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Equity,BIKAJI,03 Nov 2022 to 07 Nov 2022,"2,06,36,790",285.00-300.00,,1.00,1.00,50,50,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Equity,MEDANTA,03 Nov 2022 to 07 Nov 2022,"4,67,42,397",319.00-336.00,NA,2.00,1.00,44,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Equity,FUSION,02 Nov 2022 to 04 Nov 2022,"2,13,75,525",350.00-368.00,NA,10.00,1.00,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Equity,DCX,31 Oct 2022 to 02 Nov 2022,"1,45,11,146",197.00-207.00,NA,2.00,1.00,72,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Equity,TRACXN,10 Oct 2022 to 12 Oct 2022,"2,12,69,714",75.00-80.00,NA,1.00,1.00,185,185,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Equity,EMIL,04 Oct 2022 to 07 Oct 2022,"6,25,00,000",56.00-59.00,NA,10.00,1.00,254,254,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Equity,CCSL,27 Sep 2022 to 29 Sep 2022,"10,84,000",53.00-55.00,NA,10.00,1.00,2000,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Equity,INA,26 Sep 2022 to 29 Sep 2022,"61,56,000",36.00-38.00,NA,10.00,1.00,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,Equity,HARSHA,14 Sep 2022 to 16 Sep 2022,"1,68,63,795",314.00-330.00,NA,10.00,1.00,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,NA,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,Equity,TMB,05 Sep 2022 to 07 Sep 2022,"87,12,000",500.00-525.00,NA,10.00,1.00,28,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,Equity,DREAMFOLKS,24 Aug 2022 to 26 Aug 2022,"94,83,302",308.00-326.00,NA,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,Equity,SYRMA,12 Aug 2022 to 18 Aug 2022,"2,85,63,816",209.00-220.00,NA,10.00,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,NA,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,Equity,AETHER,24 May 2022 to 26 May 2022,"93,56,193",610.00-642.00,NA,10.00,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,Equity,EMUDHRA,20 May 2022 to 24 May 2022,"1,64,60,908",243.00-256.00,NA,5.00,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,Equity,ETHOSLTD,18 May 2022 to 20 May 2022,"55,93,682",836.00-878.00,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,NA,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,Equity,PARADEEP,17 May 2022 to 19 May 2022,"37,59,43,390",39.00-42.00,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,Equity,DELHIVERY,11 May 2022 to 13 May 2022,"6,25,41,023",462.00-487.00,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,NA,NA,,,NA,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,Equity,VENUSPIPES,11 May 2022 to 13 May 2022,"35,51,914",310.00-326.00,NA,10.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Equity,PRUDENT,10 May 2022 to 12 May 2022,"60,18,689",595.00-630.00,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,NA,,,,NA,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,Equity,LICI,04 May 2022 to 09 May 2022,"16,20,78,067",902.00-949.00,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,NA,,,,"The Issue Period also includes bidding on Saturday, May 7, 2022 and Sunday, May 8, 2022.",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,Equity,RAINBOW,27 Apr 2022 to 29 Apr 2022,"2,05,14,617",516.00-542.00,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,,NA,,,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Equity,CAMPUS,26 Apr 2022 to 28 Apr 2022,"3,36,25,000",278.00-292.00,NA,5.00,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,Equity,HARIOM,30 Mar 2022 to 05 Apr 2022,"85,00,000",144.00-153.00,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,Equity,VERANDA,29 Mar 2022 to 31 Mar 2022,"1,17,88,365",130.00-137.00,NA,10.00,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,Equity,RUCHISOYA,24 Mar 2022 to 30 Mar 2022,"6,99,08,699",615.00-650.00,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,,NA,,,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,Equity,UMAEXPORTS,28 Mar 2022 to 30 Mar 2022,"92,30,769",65.00-68.00,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,,NA,,,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,Equity,MANYAVAR,04 Feb 2022 to 08 Feb 2022,"2,54,55,388",824.00-866.00,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,,NA,,,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,Equity,AWL,27 Jan 2022 to 31 Jan 2022,"12,25,46,150",218.00-230.00,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,Equity,AGSTRA,19 Jan 2022 to 21 Jan 2022,"2,86,74,696",166.00-175.00,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,,NA,,,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,Equity,CMSINFO,21 Dec 2021 to 23 Dec 2021,"3,75,60,975",205.00-216.00,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,Equity,SUPRIYA,16 Dec 2021 to 20 Dec 2021,"1,45,28,299",265.00-274.00,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,Equity,HPAL,15 Dec 2021 to 17 Dec 2021,"45,97,200",262.00-274.00,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,,NA,,,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,Equity,DATAPATTNS,14 Dec 2021 to 16 Dec 2021,"70,97,285",555.00-585.00,,2.00,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,,NA,,,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,Equity,MEDPLUS,13 Dec 2021 to 15 Dec 2021,"1,25,75,154",780.00-796.00,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,,NA,,,NA,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,Equity,METROBRAND,10 Dec 2021 to 14 Dec 2021,"1,91,45,070",485.00-500.00,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,,NA,,,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,Equity,MAPMYINDIA,09 Dec 2021 to 13 Dec 2021,"70,44,762",1000.00-1033.00,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Equity,SHRIRAMPPS,08 Dec 2021 to 10 Dec 2021,"2,93,51,639",113.00-118.00,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,Equity,RATEGAIN,07 Dec 2021 to 09 Dec 2021,"1,73,51,146",405.00-425.00,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,,NA,,,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Equity,ARWL,02 Dec 2021 to 06 Dec 2021,"84,75,000",530.00-550.00,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Equity,TEGA,01 Dec 2021 to 03 Dec 2021,"95,68,636",443.00-453.00,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,,NA,,,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Equity,STARHEALTH,30 Nov 2021 to 02 Dec 2021,"4,49,08,947",870.00-900.00,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,,NA,,,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Equity,GOCOLORS,17 Nov 2021 to 22 Nov 2021,"80,79,491",655.00-690.00,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,,NA,,,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Equity,TARSONS,15 Nov 2021 to 17 Nov 2021,"1,08,44,104",635.00-662.00,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
